Customer_ID,Total_Amount,Age,Gender_Code,Session_Duration_Minutes,Pages_Viewed,Returning_Code,Delivery_Time_Days,Customer_Rating,Discount_Rate,Pages_Per_Minute,Is_Weekend,Spending_Level
CUST_04266,186.09,40,1,16.0,8.0,0,2.0,5.0,0.22446342988122525,0.5,0.0,Medium
CUST_04267,283.52,38,0,10.0,10.0,1,5.0,1.0,0.0,1.0,1.0,Medium
CUST_04268,2537.22,18,0,10.0,7.0,0,9.0,5.0,0.0,0.7,1.0,Very High
CUST_04269,114.07,21,1,15.0,5.0,0,12.0,5.0,0.0,0.3333333333333333,1.0,Low
CUST_04270,79.85,46,1,10.0,11.0,0,9.0,5.0,0.0,1.1,1.0,Low
CUST_04271,204.04,33,0,32.0,10.0,0,8.0,5.0,0.0,0.3125,0.0,Medium
CUST_04272,42.94,28,0,23.0,9.0,1,18.0,4.0,0.0,0.391304347826087,0.0,Low
CUST_04273,153.9,18,0,5.0,13.0,0,3.0,3.0,0.0,2.6,0.0,Medium
CUST_04274,653.71,22,0,27.0,10.0,1,6.0,5.0,0.0,0.37037037037037035,0.0,High
CUST_04275,137.4,18,0,11.0,6.0,0,4.0,5.0,0.0,0.5454545454545454,0.0,Medium
CUST_04276,120.04,33,0,18.0,14.0,1,8.0,4.0,0.0664903958317132,0.7777777777777778,0.0,Low
CUST_04277,707.41,27,1,30.0,9.0,1,5.0,3.0,0.07266268155838708,0.3,0.0,High
CUST_04278,180.9,23,1,2.0,11.0,0,1.0,4.0,0.2649329540837058,5.5,0.0,Medium
CUST_04279,377.85,34,1,22.0,4.0,1,8.0,5.0,0.0,0.18181818181818182,0.0,High
CUST_04280,6743.4,39,0,25.0,9.0,0,7.0,4.0,0.0,0.36,0.0,Very High
CUST_04281,83.21,60,0,25.0,11.0,1,4.0,4.0,0.0,0.44,1.0,Low
CUST_04282,249.45,18,0,20.0,10.0,0,5.0,5.0,0.0,0.5,0.0,Medium
CUST_04283,14.57,48,1,6.0,14.0,0,3.0,4.0,0.0,2.3333333333333335,0.0,Low
CUST_04284,1302.22,46,1,10.0,11.0,0,6.0,5.0,0.0,1.1,1.0,Very High
CUST_04285,288.85,25,1,15.0,6.0,0,24.0,4.0,0.0,0.4,0.0,Medium
CUST_04286,654.0,37,1,4.0,4.0,1,14.0,2.0,0.0,1.0,1.0,High
CUST_04287,986.9,29,0,13.0,9.0,1,5.0,2.0,0.0,0.6923076923076923,0.0,Very High
CUST_04288,1478.97,37,0,24.0,10.0,1,6.0,4.0,0.1108218601575182,0.4166666666666667,1.0,Very High
CUST_04289,4099.0,53,0,11.0,12.0,0,4.0,3.0,0.0,1.0909090909090908,0.0,Very High
CUST_04290,157.01,42,0,24.0,13.0,0,11.0,5.0,0.0,0.5416666666666666,0.0,Medium
CUST_04291,149.48,41,0,12.0,4.0,0,2.0,5.0,0.17931261666849677,0.3333333333333333,0.0,Medium
CUST_04292,88.06,29,0,15.0,12.0,0,3.0,5.0,0.2706038267207819,0.8,0.0,Low
CUST_04293,3336.76,18,1,14.0,7.0,1,2.0,4.0,0.0,0.5,1.0,Very High
CUST_04294,949.88,32,0,5.0,12.0,0,4.0,4.0,0.07911855665105817,2.4,0.0,High
CUST_04295,18.5,49,0,8.0,16.0,0,4.0,3.0,0.16741674167416742,2.0,0.0,Low
CUST_04296,137.89,18,0,17.0,8.0,1,3.0,4.0,0.23678529916422209,0.47058823529411764,1.0,Medium
CUST_04297,1818.9,22,1,23.0,9.0,0,4.0,4.0,0.0,0.391304347826087,1.0,Very High
CUST_04298,72.95,36,1,7.0,5.0,0,6.0,4.0,0.2707916833266693,0.7142857142857143,1.0,Low
CUST_04299,105.18,23,1,21.0,13.0,0,4.0,5.0,0.08594768401842358,0.6190476190476191,0.0,Low
CUST_04300,89.72,25,0,14.0,9.0,0,3.0,5.0,0.0,0.6428571428571429,0.0,Low
CUST_04301,308.14,29,1,12.0,12.0,1,5.0,5.0,0.0,1.0,1.0,Medium
CUST_04302,39.94,18,0,7.0,10.0,0,6.0,4.0,0.0,1.4285714285714286,1.0,Low
CUST_04303,20.96,23,0,14.0,7.0,0,3.0,4.0,0.0,0.5,1.0,Low
CUST_04304,68.45,43,1,17.0,8.0,0,7.0,5.0,0.0,0.47058823529411764,0.0,Low
CUST_04305,89.9,19,0,24.0,5.0,0,2.0,3.0,0.0,0.20833333333333334,1.0,Low
CUST_04306,161.34,18,0,5.0,4.0,1,5.0,4.0,0.0,0.8,0.0,Medium
CUST_04307,38.62,27,1,15.0,10.0,1,4.0,4.0,0.0,0.6666666666666666,0.0,Low
CUST_04308,550.74,43,0,17.0,8.0,0,2.0,3.0,0.0,0.47058823529411764,0.0,High
CUST_04309,221.79,32,1,18.0,7.0,1,15.0,4.0,0.03334205020920502,0.3888888888888889,0.0,Medium
CUST_04310,258.6,29,1,14.0,10.0,1,6.0,4.0,0.04628434445878665,0.7142857142857143,1.0,Medium
CUST_04311,274.54,35,0,11.0,12.0,0,4.0,2.0,0.0,1.0909090909090908,0.0,Medium
CUST_04312,498.6,18,0,1.0,5.0,1,1.0,5.0,0.0,5.0,0.0,High
CUST_04313,238.05,40,2,25.0,9.0,0,8.0,4.0,0.0,0.36,0.0,Medium
CUST_04314,1083.16,39,0,3.0,10.0,0,4.0,4.0,0.0,3.3333333333333335,0.0,Very High
CUST_04315,470.5,30,0,11.0,7.0,1,8.0,4.0,0.0,0.6363636363636364,1.0,High
CUST_04316,762.08,47,0,16.0,8.0,1,4.0,5.0,0.018507308905917962,0.5,0.0,High
CUST_04317,837.15,21,0,20.0,9.0,1,8.0,1.0,0.0,0.45,0.0,High
CUST_04318,263.67,48,0,48.0,8.0,0,3.0,4.0,0.0,0.16666666666666666,1.0,Medium
CUST_04319,166.56,36,1,21.0,10.0,0,12.0,4.0,0.0,0.47619047619047616,0.0,Medium
CUST_04320,127.5,30,0,33.0,8.0,1,5.0,5.0,0.0,0.24242424242424243,0.0,Medium
CUST_04321,658.2,34,1,18.0,13.0,1,6.0,4.0,0.0,0.7222222222222222,1.0,High
CUST_04322,92.65,33,0,9.0,10.0,0,9.0,3.0,0.0,1.1111111111111112,0.0,Low
CUST_04323,66.83,49,1,20.0,11.0,0,6.0,4.0,0.0,0.55,1.0,Low
CUST_04324,1174.44,22,0,10.0,8.0,0,8.0,4.0,0.0,0.8,0.0,Very High
CUST_04325,207.6,25,1,11.0,15.0,0,2.0,1.0,0.030540767722050995,1.3636363636363635,0.0,Medium
CUST_04326,732.98,47,1,18.0,8.0,1,6.0,5.0,0.0,0.4444444444444444,0.0,High
CUST_04327,128.54,27,0,12.0,12.0,1,11.0,2.0,0.0,1.0,0.0,Medium
CUST_04328,65.29,45,1,27.0,5.0,0,6.0,1.0,0.10708424507658643,0.18518518518518517,1.0,Low
CUST_04329,272.11,55,0,21.0,8.0,1,12.0,1.0,0.1838821906304361,0.38095238095238093,0.0,Medium
CUST_04330,83.32,30,1,11.0,6.0,1,5.0,5.0,0.23915624143913797,0.5454545454545454,0.0,Low
CUST_04331,1266.88,43,1,15.0,7.0,1,6.0,4.0,0.0,0.4666666666666667,0.0,Very High
CUST_04332,69.66,21,1,7.0,11.0,1,3.0,2.0,0.0,1.5714285714285714,0.0,Low
CUST_04333,2211.0,44,0,8.0,6.0,1,3.0,5.0,0.0,0.75,1.0,Very High
CUST_04334,198.54,37,1,23.0,5.0,1,6.0,3.0,0.0,0.21739130434782608,0.0,Medium
CUST_04335,102.81,40,0,13.0,6.0,1,5.0,4.0,0.0,0.46153846153846156,0.0,Low
CUST_04336,750.96,27,1,7.0,12.0,1,1.0,3.0,0.0,1.7142857142857142,0.0,High
CUST_04337,6876.09,18,1,17.0,11.0,1,10.0,5.0,0.04323742178401326,0.6470588235294118,0.0,Very High
CUST_04338,23.56,41,1,5.0,7.0,1,3.0,5.0,0.20216728750423296,1.4,0.0,Low
CUST_04339,11804.41,18,1,6.0,12.0,1,6.0,5.0,0.054834357547490845,2.0,0.0,Very High
CUST_04340,2833.09,31,0,10.0,6.0,1,6.0,1.0,0.0,0.6,0.0,Very High
CUST_04341,64.44,46,0,15.0,11.0,1,9.0,4.0,0.0,0.7333333333333333,0.0,Low
CUST_04342,507.3,37,0,10.0,11.0,1,13.0,4.0,0.0,1.1,0.0,High
CUST_04343,118.26,58,1,11.0,7.0,1,13.0,4.0,0.0,0.6363636363636364,1.0,Low
CUST_04344,51.03,47,1,14.0,10.0,0,6.0,4.0,0.0,0.7142857142857143,0.0,Low
CUST_04345,16.94,27,1,18.0,7.0,1,10.0,5.0,0.27575887131252674,0.3888888888888889,0.0,Low
CUST_04346,1689.2,35,0,29.0,7.0,0,7.0,1.0,0.2132827236103672,0.2413793103448276,0.0,Very High
CUST_04347,132.19,34,1,3.0,8.0,1,6.0,4.0,0.018634001484780994,2.6666666666666665,1.0,Medium
CUST_04348,1067.24,18,0,11.0,6.0,1,4.0,4.0,0.0,0.5454545454545454,1.0,Very High
CUST_04349,421.5,23,1,9.0,6.0,0,4.0,5.0,0.0,0.6666666666666666,1.0,High
CUST_04350,73.85,28,1,26.0,14.0,0,9.0,3.0,0.0,0.5384615384615384,0.0,Low
CUST_04351,7627.66,18,1,18.0,8.0,0,3.0,3.0,0.0,0.4444444444444444,0.0,Very High
CUST_04352,304.91,35,1,28.0,8.0,1,6.0,4.0,0.0,0.2857142857142857,0.0,Medium
CUST_04353,80.28,32,0,26.0,9.0,1,10.0,5.0,0.0,0.34615384615384615,0.0,Low
CUST_04354,319.45,18,1,9.0,12.0,1,3.0,5.0,0.0,1.3333333333333333,1.0,Medium
CUST_04355,3127.58,39,0,34.0,9.0,1,6.0,3.0,0.0,0.2647058823529412,1.0,Very High
CUST_04356,265.39,43,1,14.0,11.0,1,5.0,2.0,0.18210675542406313,0.7857142857142857,0.0,Medium
CUST_04357,1251.34,37,0,12.0,7.0,0,5.0,4.0,0.0,0.5833333333333334,1.0,Very High
CUST_04358,1397.66,31,1,3.0,13.0,0,7.0,4.0,0.0,4.333333333333333,0.0,Very High
CUST_04359,3595.6,42,0,17.0,13.0,1,5.0,5.0,0.0,0.7647058823529411,1.0,Very High
CUST_04360,549.65,43,0,13.0,8.0,0,11.0,4.0,0.0,0.6153846153846154,0.0,High
CUST_04361,122.52,38,0,21.0,4.0,0,2.0,4.0,0.0,0.19047619047619047,0.0,Medium
CUST_04362,114.76,25,1,6.0,15.0,1,8.0,5.0,0.016792323509252912,2.5,1.0,Low
CUST_04363,83.88,38,0,10.0,11.0,0,5.0,2.0,0.0,1.1,0.0,Low
CUST_04364,176.39,49,1,9.0,10.0,1,3.0,5.0,0.0,1.1111111111111112,0.0,Medium
CUST_04365,1672.96,27,1,32.0,12.0,0,5.0,4.0,0.0,0.375,1.0,Very High
CUST_04366,76.04,60,1,12.0,9.0,1,16.0,5.0,0.0,0.75,0.0,Low
CUST_04367,1298.62,28,1,6.0,10.0,0,4.0,3.0,0.0,1.6666666666666667,0.0,Very High
CUST_04368,231.22,35,2,2.0,10.0,0,4.0,4.0,0.059507829977628636,5.0,0.0,Medium
CUST_04369,15726.0,26,1,18.0,7.0,0,6.0,5.0,0.0,0.3888888888888889,0.0,Very High
CUST_04370,1156.32,37,0,19.0,7.0,0,8.0,4.0,0.0,0.3684210526315789,0.0,Very High
CUST_04371,750.36,18,0,7.0,14.0,0,10.0,5.0,0.0,2.0,0.0,High
CUST_04372,597.16,28,0,12.0,4.0,1,10.0,5.0,0.0,0.3333333333333333,0.0,High
CUST_04373,250.17,21,0,26.0,14.0,0,5.0,5.0,0.29926332595725613,0.5384615384615384,1.0,Medium
CUST_04374,653.63,36,1,14.0,9.0,0,7.0,4.0,0.026336565819070172,0.6428571428571429,1.0,High
CUST_04375,598.59,46,0,14.0,9.0,0,2.0,2.0,0.0,0.6428571428571429,0.0,High
CUST_04376,8366.48,42,1,9.0,11.0,1,5.0,5.0,0.0,1.2222222222222223,0.0,Very High
CUST_04377,479.19,18,0,17.0,7.0,1,9.0,5.0,0.0,0.4117647058823529,1.0,High
CUST_04378,840.74,59,0,18.0,11.0,0,2.0,4.0,0.08202126962636211,0.6111111111111112,1.0,High
CUST_04379,4623.05,38,0,8.0,8.0,0,8.0,4.0,0.0,1.0,0.0,Very High
CUST_04380,1179.21,25,1,10.0,10.0,1,3.0,5.0,0.26529429723179293,1.0,0.0,Very High
CUST_04381,30.25,36,1,20.0,4.0,0,2.0,3.0,0.0,0.2,0.0,Low
CUST_04382,68.28,37,1,14.0,6.0,1,4.0,4.0,0.0,0.42857142857142855,1.0,Low
CUST_04383,3124.43,26,1,14.0,5.0,0,7.0,1.0,0.015803565803565806,0.35714285714285715,1.0,Very High
CUST_04384,2486.46,37,1,7.0,10.0,0,8.0,3.0,0.0,1.4285714285714286,0.0,Very High
CUST_04385,112.2,27,0,11.0,9.0,1,3.0,4.0,0.0,0.8181818181818182,0.0,Low
CUST_04386,3138.15,30,1,10.0,9.0,0,20.0,5.0,0.0,0.9,1.0,Very High
CUST_04387,137.84,26,0,23.0,4.0,1,7.0,5.0,0.18807798786593624,0.17391304347826086,0.0,Medium
CUST_04388,549.52,18,0,8.0,8.0,1,4.0,5.0,0.049963694201445315,1.0,1.0,High
CUST_04389,2456.54,36,0,16.0,6.0,0,5.0,1.0,0.0,0.375,1.0,Very High
CUST_04390,776.25,42,1,27.0,9.0,1,12.0,4.0,0.05713661042888897,0.3333333333333333,0.0,High
CUST_04391,355.64,41,1,15.0,10.0,0,9.0,3.0,0.0,0.6666666666666666,0.0,High
CUST_04392,11748.89,44,1,16.0,8.0,0,5.0,1.0,0.02514371154139755,0.5,0.0,Very High
CUST_04393,202.4,38,1,15.0,13.0,0,5.0,3.0,0.0,0.8666666666666667,1.0,Medium
CUST_04394,162.62,28,0,14.0,5.0,1,2.0,3.0,0.0,0.35714285714285715,0.0,Medium
CUST_04395,663.22,45,1,17.0,7.0,1,12.0,4.0,0.0,0.4117647058823529,0.0,High
CUST_04396,30.28,18,0,7.0,3.0,1,3.0,3.0,0.0,0.42857142857142855,0.0,Low
CUST_04397,2008.87,24,0,14.0,9.0,1,4.0,4.0,0.036513189448441244,0.6428571428571429,0.0,Very High
CUST_04398,270.24,23,0,9.0,5.0,1,5.0,5.0,0.0,0.5555555555555556,0.0,Medium
CUST_04399,851.76,47,1,11.0,7.0,1,15.0,5.0,0.0,0.6363636363636364,0.0,High
CUST_04400,383.82,46,1,26.0,5.0,1,6.0,5.0,0.0,0.19230769230769232,0.0,High
CUST_04401,929.6,40,0,10.0,16.0,0,10.0,5.0,0.0,1.6,0.0,High
CUST_04402,2274.76,47,0,7.0,9.0,1,1.0,4.0,0.0,1.2857142857142858,1.0,Very High
CUST_04403,388.41,24,1,21.0,9.0,1,4.0,5.0,0.0,0.42857142857142855,0.0,High
CUST_04404,720.3,39,1,27.0,9.0,1,8.0,5.0,0.0,0.3333333333333333,0.0,High
CUST_04405,39.4,33,1,14.0,12.0,0,6.0,3.0,0.0,0.8571428571428571,0.0,Low
CUST_04406,174.79,45,0,28.0,7.0,0,18.0,5.0,0.15290297567122227,0.25,0.0,Medium
CUST_04407,261.06,33,1,12.0,18.0,1,9.0,4.0,0.0,1.5,0.0,Medium
CUST_04408,410.23,30,0,19.0,9.0,1,8.0,1.0,0.07422368658602636,0.47368421052631576,1.0,High
CUST_04409,32.76,41,1,14.0,8.0,1,3.0,5.0,0.0,0.5714285714285714,1.0,Low
CUST_04410,290.37,45,0,11.0,7.0,0,9.0,5.0,0.0,0.6363636363636364,1.0,Medium
CUST_04411,1761.04,26,0,12.0,11.0,1,13.0,4.0,0.01801656118437561,0.9166666666666666,0.0,Very High
CUST_04412,2862.63,34,0,17.0,15.0,1,5.0,3.0,0.05373859579531932,0.8823529411764706,1.0,Very High
CUST_04413,485.83,22,1,24.0,12.0,1,6.0,4.0,0.0,0.5,0.0,High
CUST_04414,29.45,18,1,23.0,11.0,0,15.0,4.0,0.0,0.4782608695652174,0.0,Low
CUST_04415,762.23,37,1,8.0,5.0,1,10.0,5.0,0.06756293885939373,0.625,0.0,High
CUST_04416,682.81,42,0,15.0,12.0,1,4.0,5.0,0.0,0.8,1.0,High
CUST_04417,234.03,38,0,7.0,9.0,1,15.0,5.0,0.056711003627569534,1.2857142857142858,0.0,Medium
CUST_04418,3072.5,18,0,13.0,4.0,0,8.0,3.0,0.0,0.3076923076923077,0.0,Very High
CUST_04419,1016.44,30,1,26.0,11.0,1,7.0,4.0,0.0,0.4230769230769231,0.0,Very High
CUST_04420,80.84,18,0,32.0,7.0,1,11.0,4.0,0.0,0.21875,0.0,Low
CUST_04421,328.89,51,1,15.0,14.0,1,8.0,4.0,0.0323918799646955,0.9333333333333333,0.0,Medium
CUST_04422,562.52,21,0,3.0,12.0,0,5.0,1.0,0.0,4.0,0.0,High
CUST_04423,190.05,50,1,11.0,11.0,1,9.0,4.0,0.0,1.0,1.0,Medium
CUST_04424,336.12,46,0,11.0,8.0,1,4.0,4.0,0.0,0.7272727272727273,0.0,Medium
CUST_04425,100.06,24,1,7.0,5.0,1,11.0,4.0,0.0,0.7142857142857143,0.0,Low
CUST_04426,37.64,21,1,21.0,6.0,1,6.0,1.0,0.0,0.2857142857142857,1.0,Low
CUST_04427,134.21,39,0,15.0,11.0,0,3.0,4.0,0.1528750867891182,0.7333333333333333,0.0,Medium
CUST_04428,1954.15,24,1,20.0,7.0,1,5.0,5.0,0.0,0.35,0.0,Very High
CUST_04429,567.12,36,0,24.0,5.0,1,10.0,4.0,0.0,0.20833333333333334,0.0,High
CUST_04430,1170.72,29,0,7.0,6.0,1,5.0,5.0,0.04056645522938487,0.8571428571428571,0.0,Very High
CUST_04431,2705.92,18,0,33.0,7.0,1,7.0,5.0,0.0939615742631942,0.21212121212121213,0.0,Very High
CUST_04432,467.3,18,1,11.0,10.0,1,1.0,5.0,0.0,0.9090909090909091,0.0,High
CUST_04433,488.86,37,0,17.0,10.0,1,5.0,1.0,0.05621838681030156,0.5882352941176471,0.0,High
CUST_04434,78.17,28,0,17.0,10.0,0,2.0,3.0,0.0,0.5882352941176471,0.0,Low
CUST_04435,573.03,28,1,10.0,7.0,1,5.0,4.0,0.0,0.7,0.0,High
CUST_04436,523.38,43,0,6.0,10.0,1,9.0,5.0,0.031943031536113935,1.6666666666666667,1.0,High
CUST_04437,1046.54,49,1,22.0,14.0,1,6.0,5.0,0.0,0.6363636363636364,0.0,Very High
CUST_04438,1424.12,31,1,4.0,5.0,1,4.0,4.0,0.0,1.25,0.0,Very High
CUST_04439,4798.23,30,1,9.0,6.0,0,2.0,3.0,0.059605751064213425,0.6666666666666666,1.0,Very High
CUST_04440,1260.2,41,1,17.0,8.0,0,3.0,4.0,0.0,0.47058823529411764,0.0,Very High
CUST_04441,2868.72,18,1,23.0,10.0,1,3.0,4.0,0.0,0.43478260869565216,0.0,Very High
CUST_04442,108.1,37,0,16.0,9.0,0,8.0,5.0,0.0,0.5625,1.0,Low
CUST_04443,171.19,41,0,20.0,12.0,1,5.0,4.0,0.0,0.6,0.0,Medium
CUST_04444,793.34,43,1,6.0,9.0,1,9.0,4.0,0.0,1.5,0.0,High
CUST_04445,106.78,18,0,7.0,7.0,0,9.0,2.0,0.0,1.0,0.0,Low
CUST_04446,4699.85,25,0,9.0,11.0,1,6.0,1.0,0.0,1.2222222222222223,0.0,Very High
CUST_04447,54.17,24,0,11.0,12.0,1,5.0,4.0,0.0,1.0909090909090908,0.0,Low
CUST_04448,439.21,36,0,18.0,7.0,0,8.0,4.0,0.0,0.3888888888888889,0.0,High
CUST_04449,72.08,40,0,4.0,11.0,0,4.0,4.0,0.0,2.75,0.0,Low
CUST_04450,87.08,52,1,11.0,12.0,0,2.0,5.0,0.0,1.0909090909090908,0.0,Low
CUST_04451,414.45,29,1,13.0,12.0,1,9.0,1.0,0.0,0.9230769230769231,0.0,High
CUST_04452,590.2,29,1,15.0,7.0,1,5.0,4.0,0.0,0.4666666666666667,1.0,High
CUST_04453,300.12,48,0,15.0,8.0,0,8.0,5.0,0.0,0.5333333333333333,0.0,Medium
CUST_04454,179.75,38,1,10.0,14.0,1,4.0,4.0,0.2517898767898768,1.4,0.0,Medium
CUST_04455,225.4,50,0,20.0,8.0,1,4.0,4.0,0.0,0.4,1.0,Medium
CUST_04456,876.02,38,1,10.0,9.0,0,10.0,4.0,0.09452489482878022,0.9,0.0,High
CUST_04457,1091.11,21,0,9.0,6.0,1,3.0,4.0,0.0,0.6666666666666666,0.0,Very High
CUST_04458,60.74,19,1,15.0,6.0,1,3.0,2.0,0.0,0.4,0.0,Low
CUST_04459,2073.74,18,1,9.0,12.0,1,3.0,2.0,0.0,1.3333333333333333,0.0,Very High
CUST_04460,440.9,42,1,33.0,9.0,1,8.0,3.0,0.0,0.2727272727272727,1.0,High
CUST_04461,44.31,49,1,15.0,11.0,0,8.0,5.0,0.0,0.7333333333333333,0.0,Low
CUST_04462,589.28,57,1,10.0,12.0,1,4.0,3.0,0.0,1.2,0.0,High
CUST_04463,435.56,45,0,19.0,7.0,1,8.0,5.0,0.0,0.3684210526315789,0.0,High
CUST_04464,346.8,48,1,11.0,6.0,1,3.0,5.0,0.02570585756426464,0.5454545454545454,0.0,High
CUST_04465,39.24,28,1,17.0,6.0,1,11.0,5.0,0.09418282548476455,0.35294117647058826,0.0,Low
CUST_04466,1105.45,21,0,25.0,12.0,0,4.0,5.0,0.0,0.48,0.0,Very High
CUST_04467,968.55,45,1,12.0,6.0,0,6.0,1.0,0.0,0.5,1.0,High
CUST_04468,1817.03,40,0,15.0,2.0,1,5.0,4.0,0.15034485983493487,0.13333333333333333,0.0,Very High
CUST_04469,5472.24,36,2,4.0,8.0,1,7.0,5.0,0.0,2.0,0.0,Very High
CUST_04470,308.22,39,1,16.0,15.0,0,6.0,1.0,0.0,0.9375,0.0,Medium
CUST_04471,11.66,38,1,18.0,6.0,1,9.0,4.0,0.0,0.3333333333333333,0.0,Low
CUST_04472,484.28,50,1,21.0,7.0,1,5.0,2.0,0.0,0.3333333333333333,1.0,High
CUST_04473,376.28,50,0,28.0,9.0,1,5.0,4.0,0.0,0.32142857142857145,1.0,High
CUST_04474,444.87,41,0,6.0,8.0,0,2.0,2.0,0.0,1.3333333333333333,1.0,High
CUST_04475,123.08,45,0,10.0,8.0,1,9.0,4.0,0.0,0.8,0.0,Medium
CUST_04476,592.92,41,0,28.0,9.0,0,4.0,5.0,0.0,0.32142857142857145,0.0,High
CUST_04477,72.84,29,1,3.0,6.0,1,3.0,3.0,0.21185890499891796,2.0,0.0,Low
CUST_04478,286.61,44,0,3.0,8.0,1,2.0,5.0,0.0,2.6666666666666665,0.0,Medium
CUST_04479,26.88,18,0,7.0,9.0,0,11.0,2.0,0.0,1.2857142857142858,0.0,Low
CUST_04480,2964.36,47,0,7.0,9.0,1,10.0,3.0,0.0,1.2857142857142858,0.0,Very High
CUST_04481,1328.34,20,0,25.0,10.0,1,3.0,4.0,0.0,0.4,0.0,Very High
CUST_04482,407.62,38,0,35.0,8.0,1,13.0,5.0,0.0,0.22857142857142856,0.0,High
CUST_04483,7166.35,24,1,2.0,15.0,1,16.0,5.0,0.06449402119993734,7.5,0.0,Very High
CUST_04484,48.32,41,1,5.0,8.0,0,5.0,3.0,0.0,1.6,1.0,Low
CUST_04485,314.74,34,0,15.0,7.0,1,12.0,2.0,0.0,0.4666666666666667,0.0,Medium
CUST_04486,118.9,18,1,13.0,8.0,1,2.0,5.0,0.19986541049798115,0.6153846153846154,0.0,Low
CUST_04487,1087.03,40,0,15.0,6.0,0,9.0,5.0,0.0,0.4,0.0,Very High
CUST_04488,267.54,28,1,13.0,12.0,1,6.0,3.0,0.0,0.9230769230769231,0.0,Medium
CUST_04489,240.61,45,0,5.0,8.0,0,6.0,4.0,0.05361076148521082,1.6,0.0,Medium
CUST_04490,278.19,35,0,6.0,15.0,1,8.0,5.0,0.0,2.5,0.0,Medium
CUST_04491,150.26,39,1,9.0,9.0,1,6.0,2.0,0.1303391596249566,1.0,1.0,Medium
CUST_04492,2856.11,23,0,17.0,13.0,1,6.0,2.0,0.0,0.7647058823529411,1.0,Very High
CUST_04493,63.47,27,0,15.0,9.0,1,4.0,3.0,0.0,0.6,0.0,Low
CUST_04494,293.77,29,0,17.0,15.0,1,9.0,5.0,0.0,0.8823529411764706,0.0,Medium
CUST_04495,42.27,45,1,13.0,6.0,1,8.0,3.0,0.1366421568627451,0.46153846153846156,0.0,Low
CUST_04496,853.04,55,1,29.0,9.0,1,6.0,5.0,0.0,0.3103448275862069,0.0,High
CUST_04497,33.87,25,1,55.0,13.0,0,14.0,5.0,0.21796351881782497,0.23636363636363636,0.0,Low
CUST_04498,3375.04,47,1,16.0,9.0,0,3.0,4.0,0.0,0.5625,0.0,Very High
CUST_04499,1072.64,18,0,20.0,15.0,0,4.0,2.0,0.03979948079849611,0.75,0.0,Very High
CUST_04500,152.22,20,0,22.0,6.0,1,4.0,5.0,0.021219135802469133,0.2727272727272727,0.0,Medium
CUST_04501,1208.85,23,0,14.0,9.0,1,4.0,4.0,0.0,0.6428571428571429,0.0,Very High
CUST_04502,43.65,18,0,24.0,8.0,0,5.0,4.0,0.0,0.3333333333333333,1.0,Low
CUST_04503,632.84,18,0,17.0,8.0,0,4.0,5.0,0.0,0.47058823529411764,0.0,High
CUST_04504,90.77,39,1,9.0,13.0,1,2.0,5.0,0.0,1.4444444444444444,0.0,Low
CUST_04505,365.6,32,0,10.0,7.0,0,4.0,4.0,0.0,0.7,0.0,High
CUST_04506,3361.3,39,1,14.0,7.0,1,11.0,4.0,0.0,0.5,0.0,Very High
CUST_04507,240.75,43,0,7.0,8.0,1,5.0,2.0,0.0,1.1428571428571428,1.0,Medium
CUST_04508,67.02,38,1,17.0,11.0,0,14.0,5.0,0.0,0.6470588235294118,0.0,Low
CUST_04509,1870.24,42,1,21.0,9.0,1,4.0,5.0,0.0,0.42857142857142855,0.0,Very High
CUST_04510,113.28,34,0,32.0,8.0,1,7.0,4.0,0.0,0.25,0.0,Low
CUST_04511,2824.42,20,0,21.0,13.0,1,8.0,5.0,0.027068549776093697,0.6190476190476191,0.0,Very High
CUST_04512,55.02,47,0,19.0,8.0,1,4.0,5.0,0.0,0.42105263157894735,0.0,Low
CUST_04513,59.29,27,0,18.0,6.0,1,7.0,3.0,0.0,0.3333333333333333,1.0,Low
CUST_04514,16.07,23,1,11.0,8.0,0,6.0,4.0,0.13088155759870201,0.7272727272727273,0.0,Low
CUST_04515,815.44,32,0,11.0,10.0,1,3.0,3.0,0.018830692223465572,0.9090909090909091,1.0,High
CUST_04516,174.37,24,1,18.0,11.0,0,6.0,5.0,0.28233938346297893,0.6111111111111112,1.0,Medium
CUST_04517,483.19,29,0,7.0,3.0,1,12.0,3.0,0.0,0.42857142857142855,1.0,High
CUST_04518,1151.75,39,0,11.0,13.0,1,5.0,5.0,0.026580459770114945,1.1818181818181819,0.0,Very High
CUST_04519,774.4,39,1,24.0,5.0,1,14.0,4.0,0.0,0.20833333333333334,1.0,High
CUST_04520,33.93,24,0,8.0,8.0,1,5.0,1.0,0.07572868428221192,1.0,0.0,Low
CUST_04521,5389.48,29,0,9.0,13.0,1,7.0,2.0,0.0,1.4444444444444444,0.0,Very High
CUST_04522,10.86,47,1,10.0,9.0,1,5.0,5.0,0.0,0.9,1.0,Low
CUST_04523,749.48,40,0,30.0,9.0,0,6.0,3.0,0.0,0.3,0.0,High
CUST_04524,544.59,59,0,7.0,5.0,1,3.0,5.0,0.0867487255165012,0.7142857142857143,0.0,High
CUST_04525,398.94,49,0,10.0,4.0,1,5.0,4.0,0.0,0.4,0.0,High
CUST_04526,2897.88,48,1,7.0,10.0,1,14.0,5.0,0.0,1.4285714285714286,1.0,Very High
